PERMNO,date,TICKER,BIDLO,ASKHI,PRC,VOL,OPENPRC
14593,12/21/2018,AAPL,149.63000,158.16000,150.73000,95745920,156.86000
14593,12/24/2018,AAPL,146.59000,151.55000,146.83000,37249292,148.14999
14593,12/26/2018,AAPL,146.72000,157.23000,157.17000,58584634,148.30000
14593,12/27/2018,AAPL,150.07001,156.77000,156.14999,53117005,155.84000
14593,12/28/2018,AAPL,154.55000,158.52000,156.23000,42291347,157.50000
14593,12/31/2018,AAPL,156.48000,159.36000,157.74001,35003466,158.53000
84788,01/02/2013,AMZN,253.25999,258.09991,257.31000,3499095,256.07999
84788,01/03/2013,AMZN,256.37000,260.88000,258.48001,2939291,257.26999
84788,01/04/2013,AMZN,256.64999,259.79999,259.14999,2001012,257.57999
84788,01/07/2013,AMZN,262.67001,269.72501,268.45920,5139541,262.97000
84788,01/08/2013,AMZN,263.56699,268.98001,266.38000,3182425,267.07001
84788,01/09/2013,AMZN,265.40100,269.50000,266.35001,2393837,268.17001
84788,01/10/2013,AMZN,262.29999,268.73999,265.34000,3055412,268.54001
84788,01/11/2013,AMZN,264.10999,268.42999,267.94000,2535276,265.10001
84788,01/14/2013,AMZN,267.54001,274.26001,272.73001,4553612,268.00000
84788,01/15/2013,AMZN,269.29999,272.73001,271.89999,2485608,270.67999
84788,01/16/2013,AMZN,267.82999,271.23999,268.92999,2206763,270.53000
84788,01/17/2013,AMZN,269.20999,271.97000,270.48001,2013754,271.50000
84788,01/18/2013,AMZN,269.60001,274.50000,272.12000,3082866,270.82999
84788,01/22/2013,AMZN,269.23001,272.10001,270.19000,2252699,271.62000
84788,01/23/2013,AMZN,266.64999,271.09000,268.10999,2654170,270.57001
84788,01/24/2013,AMZN,269.37000,276.64999,273.62000,3573481,269.37000
84788,01/25/2013,AMZN,274.39999,284.72000,283.98999,5147872,275.00000
84788,01/28/2013,AMZN,274.39999,284.48001,276.04001,4549962,283.78000
84788,01/29/2013,AMZN,258.35001,275.45999,260.35001,10656757,275.35001
84788,01/30/2013,AMZN,267.10999,284.20001,272.76401,13628445,283.00000
84788,01/31/2013,AMZN,263.69910,275.94000,265.50000,7069713,271.04001
84788,02/01/2013,AMZN,262.79999,268.92999,265.00000,6362968,268.92999
84788,02/04/2013,AMZN,259.07001,264.68399,259.98001,3942502,262.78000
84788,02/05/2013,AMZN,261.45999,268.03000,266.89001,4207088,262.00000
84788,02/06/2013,AMZN,261.10999,266.89001,262.22000,2947757,265.16000
84788,02/07/2013,AMZN,255.11000,264.10001,260.23001,4223724,264.10001
84788,02/08/2013,AMZN,260.55499,265.25000,261.95001,4055676,261.39999
84788,02/11/2013,AMZN,256.60001,263.25000,257.20999,3564718,263.20001
84788,02/12/2013,AMZN,257.00000,260.16000,258.70001,3057777,259.19000
84788,02/13/2013,AMZN,260.29999,269.95999,269.47000,5534929,261.53000
84788,02/14/2013,AMZN,265.39999,270.64999,269.23999,3613911,267.37000
84788,02/15/2013,AMZN,263.10999,268.92001,265.09000,4169182,267.63000
84788,02/19/2013,AMZN,264.50000,270.10999,269.75000,2978200,265.91000
84788,02/20/2013,AMZN,266.37100,274.29999,266.41000,3714493,270.20001
84788,02/21/2013,AMZN,263.25000,269.48001,265.94000,3857359,265.12000
84788,02/22/2013,AMZN,261.60999,267.10999,265.42001,3283732,266.62000
84788,02/25/2013,AMZN,259.64999,268.69400,259.87000,3207981,266.94000
84788,02/26/2013,AMZN,255.73000,262.04001,259.35999,3537841,260.89001
84788,02/27/2013,AMZN,256.85999,265.82999,263.25000,3134503,259.39999
84788,02/28/2013,AMZN,260.63000,267.00000,264.26999,2770916,261.81000
84788,03/01/2013,AMZN,261.04001,266.60001,265.73999,3163575,263.26999
84788,03/04/2013,AMZN,264.14001,273.29999,273.10999,3700005,265.35999
84788,03/05/2013,AMZN,269.98999,276.67999,275.59000,3932682,274.00000
84788,03/06/2013,AMZN,271.83200,276.48901,273.79001,2251812,275.76001
84788,03/07/2013,AMZN,271.85001,274.79999,273.88000,2103041,274.10001
84788,03/08/2013,AMZN,271.50000,275.44000,274.19000,1993650,275.00000
84788,03/11/2013,AMZN,270.39999,273.98999,271.23999,2044273,273.42999
84788,03/12/2013,AMZN,270.36011,277.39999,274.13000,3448720,271.00000
84788,03/13/2013,AMZN,272.64001,276.50000,275.10001,2016368,275.23999
84788,03/14/2013,AMZN,263.53000,270.00000,265.73999,5526136,269.67001
84788,03/15/2013,AMZN,260.04999,267.26001,261.82001,5071837,264.98001
84788,03/18/2013,AMZN,257.12000,261.48999,257.89001,2904447,259.29999
84788,03/19/2013,AMZN,252.62000,259.50000,256.41000,3961994,258.39999
84788,03/20/2013,AMZN,254.55009,259.76001,257.27802,2912526,258.04999
84788,03/21/2013,AMZN,252.67999,257.00000,253.39000,2976717,256.10999
84788,03/22/2013,AMZN,252.07001,257.76999,257.75000,3304828,254.55000
84788,03/25/2013,AMZN,254.50000,259.42899,256.01999,2690423,258.57999
84788,03/26/2013,AMZN,256.28000,261.48001,260.31000,2588828,257.04999
84788,03/27/2013,AMZN,257.89999,265.92999,265.29999,3082332,258.75000
84788,03/28/2013,AMZN,264.06000,267.37500,266.48999,2604061,265.82001
84788,04/01/2013,AMZN,261.01001,267.39999,261.60999,2730910,266.98001
84788,04/02/2013,AMZN,260.54999,265.89001,263.32199,2841713,262.39999
84788,04/03/2013,AMZN,257.75000,263.67001,259.03000,2640206,262.12000
84788,04/04/2013,AMZN,256.12000,260.41000,259.07999,2119030,259.23001
84788,04/05/2013,AMZN,253.67000,256.17999,255.48000,2762200,255.72000
84788,04/08/2013,AMZN,255.63000,259.67899,258.95001,2442613,255.92000
84788,04/09/2013,AMZN,257.00000,262.60999,261.14001,2311328,258.85001
84788,04/10/2013,AMZN,259.32001,265.98001,264.76999,2506616,261.78000
84788,04/11/2013,AMZN,264.73999,270.97000,269.85001,3310901,264.73999
84788,04/12/2013,AMZN,267.01999,273.26999,272.87000,3050178,270.12000
84788,04/15/2013,AMZN,267.10001,275.12000,267.72000,3569706,271.07999
84788,04/16/2013,AMZN,268.06000,272.79999,272.34000,2307683,269.31000
84788,04/17/2013,AMZN,264.25000,270.85001,267.39999,3371077,270.79999
84788,04/18/2013,AMZN,256.60001,266.98990,259.42001,3387922,266.81000
84788,04/19/2013,AMZN,257.50000,262.88000,260.32001,2859867,258.16000
84788,04/22/2013,AMZN,258.03000,264.60001,263.54999,2294596,259.35001
84788,04/23/2013,AMZN,264.50000,269.87000,268.89999,2511262,264.50000
84788,04/24/2013,AMZN,266.81000,271.47000,268.78000,2065727,269.50000
84788,04/25/2013,AMZN,270.50000,275.79999,274.70001,6583872,271.53000
84788,04/26/2013,AMZN,252.81000,272.01999,254.81000,14577153,269.97000
84788,04/29/2013,AMZN,249.14999,257.01001,249.74001,7563838,254.89999
84788,04/30/2013,AMZN,248.56000,254.67999,253.81000,4453739,249.37000
84788,05/01/2013,AMZN,245.75000,254.20000,248.23000,4661102,253.89999
84788,05/02/2013,AMZN,245.78000,252.92999,252.55000,4132368,248.94000
84788,05/03/2013,AMZN,254.70000,259.25000,258.04999,3718822,256.14001
84788,05/06/2013,AMZN,253.42010,259.50000,255.72000,2491685,258.09000
84788,05/07/2013,AMZN,252.91010,259.73999,257.73001,3325754,256.31000
84788,05/08/2013,AMZN,255.33400,260.29501,258.67999,2797576,256.87000
84788,05/09/2013,AMZN,256.88000,263.54999,260.16000,2938677,258.73001
84788,05/10/2013,AMZN,260.20999,263.64999,263.63000,3293124,260.88000
84788,05/13/2013,AMZN,262.00000,265.88000,264.51001,2272689,262.76999
84788,05/14/2013,AMZN,264.02802,269.39999,268.32999,2822695,264.50000
84788,05/15/2013,AMZN,264.56000,269.04999,266.56000,2879238,267.07001
84788,05/16/2013,AMZN,263.85001,268.42999,264.12000,1771146,265.95999
84788,05/17/2013,AMZN,265.00000,269.98001,269.89999,2679231,265.82999
84788,05/20/2013,AMZN,266.50000,271.79001,267.63000,2384328,269.00000
84788,05/21/2013,AMZN,267.66000,270.76999,268.85999,1904628,268.73999
84788,05/22/2013,AMZN,260.79999,267.59000,262.95999,3622466,267.39001
84788,05/23/2013,AMZN,259.59000,263.17001,261.79999,2162137,260.48999
84788,05/24/2013,AMZN,258.34000,261.92999,261.73999,1867803,259.85001
84788,05/28/2013,AMZN,266.00000,271.10001,267.29001,3666741,266.48001
84788,05/29/2013,AMZN,264.84399,268.25000,265.53000,2090859,265.45999
84788,05/30/2013,AMZN,265.61499,268.57001,266.82999,1808233,265.70999
84788,05/31/2013,AMZN,265.94000,271.91000,269.20001,3648154,266.00000
84788,06/03/2013,AMZN,262.95001,269.10999,266.88000,2813184,268.95999
84788,06/04/2013,AMZN,263.01999,268.88000,265.70001,2287334,267.00000
84788,06/05/2013,AMZN,265.01999,271.66000,267.17001,3758102,265.81000
84788,06/06/2013,AMZN,264.20999,270.50000,267.82999,2671496,267.75000
84788,06/07/2013,AMZN,269.13000,280.10001,276.87000,4920322,269.73999
84788,06/10/2013,AMZN,275.23999,282.47000,281.07001,3298529,276.67999
84788,06/11/2013,AMZN,274.23999,278.41101,274.78000,3330232,276.00000
84788,06/12/2013,AMZN,270.45001,276.79999,271.67001,2442215,276.60001
84788,06/13/2013,AMZN,270.29010,276.79999,275.79001,2839176,271.50000
84788,06/14/2013,AMZN,273.44199,277.07001,273.98999,2305459,275.00000
84788,06/17/2013,AMZN,275.64999,280.20001,278.06000,3109994,276.35001
84788,06/18/2013,AMZN,278.10999,282.91000,281.76001,2296209,279.07999
84788,06/19/2013,AMZN,277.87000,283.34000,278.16000,3005299,281.26001
84788,06/20/2013,AMZN,272.39001,278.60001,273.44000,3253216,275.14001
84788,06/21/2013,AMZN,269.79001,275.83990,273.35999,4344696,274.57001
84788,06/24/2013,AMZN,265.00000,273.16000,270.60999,4068510,271.29001
84788,06/25/2013,AMZN,269.00000,273.47000,272.08801,2596595,272.29999
84788,06/26/2013,AMZN,273.50009,277.98001,277.57001,3196035,273.98001
84788,06/27/2013,AMZN,274.54001,280.20001,277.54999,2663102,279.17999
84788,06/28/2013,AMZN,276.19000,279.82999,277.69000,3341508,276.19000
84788,07/01/2013,AMZN,277.16000,283.29001,282.10001,3048538,279.00000
84788,07/02/2013,AMZN,280.59000,286.57999,283.73001,3415848,281.04001
84788,07/03/2013,AMZN,282.00000,285.39999,284.03000,1446595,282.00000
84788,07/05/2013,AMZN,282.07001,286.37991,285.88000,2181197,285.00000
84788,07/08/2013,AMZN,286.14001,291.67001,290.59000,3212037,286.42001
84788,07/09/2013,AMZN,288.01001,292.57001,291.53000,2926590,291.00000
84788,07/10/2013,AMZN,289.39999,293.34000,292.32999,1948977,291.41000
84788,07/11/2013,AMZN,292.10001,300.69000,299.66000,4254583,294.98999
84788,07/12/2013,AMZN,298.50000,307.54999,307.54999,4777361,298.69000
84788,07/15/2013,AMZN,304.35001,307.98999,306.57001,2378614,307.26999
84788,07/16/2013,AMZN,305.51190,309.39001,306.87000,2782180,307.29999
84788,07/17/2013,AMZN,305.69000,308.79999,308.69000,2126553,306.97000
84788,07/18/2013,AMZN,301.87000,306.34079,304.10999,3249976,306.26999
84788,07/19/2013,AMZN,301.91000,305.79001,305.23001,3130295,304.39001
84788,07/22/2013,AMZN,302.00000,309.25000,303.48001,2654681,309.25000
84788,07/23/2013,AMZN,300.56000,305.06000,301.06000,2115825,303.16000
84788,07/24/2013,AMZN,298.04001,303.84000,298.94000,2128076,303.01999
84788,07/25/2013,AMZN,296.75000,304.50000,303.39999,5783946,299.00000
84788,07/26/2013,AMZN,295.54999,313.62000,312.01001,9128907,299.54999
84788,07/29/2013,AMZN,305.89999,313.00000,306.10001,3347797,311.07001
84788,07/30/2013,AMZN,301.57001,309.78329,302.41000,3228824,307.72000
84788,07/31/2013,AMZN,301.00000,305.14999,301.22000,2010108,303.91000
84788,08/01/2013,AMZN,298.90500,306.20999,305.57001,3088988,303.07999
84788,08/02/2013,AMZN,301.50000,305.32999,304.20999,2566433,304.63000
84788,08/05/2013,AMZN,298.29999,303.62000,300.98999,2347788,303.39999
84788,08/06/2013,AMZN,297.51999,301.35999,300.75000,1968601,300.51001
84788,08/07/2013,AMZN,296.14999,300.98999,296.91000,2066941,300.14999
84788,08/08/2013,AMZN,292.55011,298.51999,295.73999,2483449,298.51999
84788,08/09/2013,AMZN,294.29871,299.26999,297.26001,2055644,295.67999
84788,08/12/2013,AMZN,295.26001,299.07999,296.69000,1592806,295.79001
84788,08/13/2013,AMZN,290.67001,296.37000,293.97000,2508932,295.88000
84788,08/14/2013,AMZN,290.54001,294.29001,291.34000,1517557,294.29001
84788,08/15/2013,AMZN,285.14999,289.29999,286.47000,2406460,288.79001
84788,08/16/2013,AMZN,284.50000,288.32999,284.82001,2541679,286.54999
84788,08/19/2013,AMZN,283.48001,289.56000,285.57001,2589655,285.19000
84788,08/20/2013,AMZN,285.73999,289.51501,287.09000,1678236,285.88000
84788,08/21/2013,AMZN,283.82999,288.50000,284.57001,1931427,285.09000
84788,08/22/2013,AMZN,284.79999,289.87000,289.73001,1526796,284.79999
84788,08/23/2013,AMZN,287.89999,291.50000,290.01001,2096799,291.20999
84788,08/26/2013,AMZN,285.62070,291.04990,286.20999,1850834,290.42999
84788,08/27/2013,AMZN,279.73999,285.28000,280.92999,2658477,283.87000
84788,08/28/2013,AMZN,279.32999,283.00000,281.57999,1559617,280.35999
84788,08/29/2013,AMZN,280.00000,285.98001,283.98001,1683258,281.45001
84788,08/30/2013,AMZN,280.00000,284.87000,280.98001,1670530,284.59000
84788,09/03/2013,AMZN,284.17001,291.39001,288.79999,3136149,284.73001
84788,09/04/2013,AMZN,287.57999,295.23001,293.64001,2604330,288.32999
84788,09/05/2013,AMZN,292.70999,297.00000,294.10001,1920882,293.63000
84788,09/06/2013,AMZN,290.79999,298.88000,295.85999,2456595,295.32999
84788,09/09/2013,AMZN,296.60001,299.95999,299.70999,1754081,297.22000
84788,09/10/2013,AMZN,297.22000,301.00000,300.35999,1895943,300.54999
84788,09/11/2013,AMZN,297.84000,301.85999,299.64001,1818201,298.91000
84788,09/12/2013,AMZN,297.66101,302.00000,298.85999,1724156,299.39001
84788,09/13/2013,AMZN,296.20099,300.22000,297.92001,1445928,300.14001
84788,09/16/2013,AMZN,295.26001,301.00000,296.06000,1940376,299.82001
84788,09/17/2013,AMZN,296.01010,304.64999,304.17001,2472550,297.63000
84788,09/18/2013,AMZN,302.91000,312.73999,312.03400,3176504,304.06000
84788,09/19/2013,AMZN,311.04001,314.54001,312.06000,2482339,313.76999
84788,09/20/2013,AMZN,312.41000,320.57001,316.34000,5519228,312.54001
84788,09/23/2013,AMZN,308.77100,315.89999,311.48999,2043355,314.01001
84788,09/24/2013,AMZN,311.28000,318.07990,314.13000,2189217,312.42999
84788,09/25/2013,AMZN,310.75000,316.70999,312.64999,2143206,314.53000
84788,09/26/2013,AMZN,313.26001,319.37000,318.12000,2140810,313.89999
84788,09/27/2013,AMZN,313.35001,317.20999,316.01001,1778291,316.92001
84788,09/30/2013,AMZN,311.06000,315.31000,312.64001,1761594,313.41000
84788,10/01/2013,AMZN,313.64999,321.00000,320.95001,2574462,314.22000
84788,10/02/2013,AMZN,317.51999,321.73001,320.51001,2404620,318.04001
84788,10/03/2013,AMZN,313.01999,322.92001,314.76001,2873743,320.39001
84788,10/04/2013,AMZN,312.62000,319.20001,319.04001,1924320,315.13000
84788,10/07/2013,AMZN,309.73999,315.33990,310.03000,2270054,315.23999
84788,10/08/2013,AMZN,300.26999,311.54501,303.23001,3454899,311.50000
84788,10/09/2013,AMZN,296.50250,303.49780,298.23001,3482467,303.42001
84788,10/10/2013,AMZN,302.59009,306.70001,305.17401,2742693,304.63000
84788,10/11/2013,AMZN,303.84000,310.92999,310.88901,2296845,304.76999
84788,10/14/2013,AMZN,307.00000,311.64499,310.70001,2077498,309.22000
84788,10/15/2013,AMZN,305.26001,310.79001,306.39999,2415072,309.87000
84788,10/16/2013,AMZN,305.55399,310.79999,310.48999,2319997,308.38000
84788,10/17/2013,AMZN,305.23999,311.00000,310.76999,2793805,307.07001
84788,10/18/2013,AMZN,316.75000,331.89001,328.93100,6331944,319.35999
84788,10/21/2013,AMZN,323.79999,330.00000,326.44000,2696888,329.89001
84788,10/22/2013,AMZN,325.67999,337.10999,332.54001,4199221,327.72000
84788,10/23/2013,AMZN,324.06009,331.72000,326.75601,2962115,330.84000
84788,10/24/2013,AMZN,326.75000,332.64990,332.20999,6263033,329.63000
84788,10/25/2013,AMZN,352.62000,368.39999,363.39001,12610474,358.60001
84788,10/28/2013,AMZN,357.20001,362.75000,358.16000,3886096,359.92001
84788,10/29/2013,AMZN,356.29001,362.89001,362.70001,2379855,358.95999
84788,10/30/2013,AMZN,358.64999,365.00000,361.07999,4706286,362.62000
84788,10/31/2013,AMZN,359.00000,366.00000,364.03000,2661867,361.73001
84788,11/01/2013,AMZN,356.10001,365.76999,359.00201,3500430,365.63000
84788,11/04/2013,AMZN,354.39999,361.00000,358.73999,2039683,360.12000
84788,11/05/2013,AMZN,354.84000,360.17001,358.89200,2144259,356.78000
84788,11/06/2013,AMZN,354.50000,362.87000,356.17999,2440567,360.45001
84788,11/07/2013,AMZN,341.88000,357.89999,343.56000,4516833,355.85999
84788,11/08/2013,AMZN,344.04001,351.04999,350.31000,2896927,345.95001
84788,11/11/2013,AMZN,348.06000,355.37000,354.37799,2415301,350.59000
84788,11/12/2013,AMZN,347.28201,355.48260,349.53000,2532080,352.98999
84788,11/13/2013,AMZN,345.67999,356.22000,356.22000,2959689,347.39999
84788,11/14/2013,AMZN,356.42999,368.94000,367.39600,4419400,357.39001
84788,11/15/2013,AMZN,365.54999,372.89999,369.17001,4719384,367.63000
84788,11/18/2013,AMZN,364.67001,373.48999,366.17999,2930383,370.28000
84788,11/19/2013,AMZN,362.50000,368.78000,364.94000,2060580,365.82001
84788,11/20/2013,AMZN,360.45001,367.56000,362.57001,1910564,367.56000
84788,11/21/2013,AMZN,363.29999,369.25000,368.92001,2056009,364.04999
84788,11/22/2013,AMZN,366.31000,374.50000,372.31000,3085997,370.00000
84788,11/25/2013,AMZN,373.17999,377.79001,376.64001,3085803,373.82001
84788,11/26/2013,AMZN,374.81750,382.50000,381.37000,2897464,377.60999
84788,11/27/2013,AMZN,382.61099,387.00000,386.70999,2436690,383.50000
84788,11/29/2013,AMZN,388.62000,394.09991,393.62000,2555924,389.10001
84788,12/02/2013,AMZN,389.10001,399.00000,392.29999,5030262,399.00000
84788,12/03/2013,AMZN,383.10001,390.94901,384.66000,3953869,390.10999
84788,12/04/2013,AMZN,381.49139,389.69000,385.95999,2550435,383.50000
84788,12/05/2013,AMZN,381.37100,386.64999,384.48999,2048928,386.64999
84788,12/06/2013,AMZN,383.82999,388.35001,386.95001,2117613,388.35001
84788,12/09/2013,AMZN,382.57001,388.20999,384.89001,2737682,388.10999
84788,12/10/2013,AMZN,383.01999,389.06000,387.78000,2659596,383.73999
84788,12/11/2013,AMZN,382.00000,388.98001,382.19000,2399955,387.34000
84788,12/12/2013,AMZN,379.50000,385.00000,381.25000,2110687,381.26001
84788,12/13/2013,AMZN,383.79999,389.42001,384.23999,2975785,385.32001
84788,12/16/2013,AMZN,385.00000,391.70001,388.97000,2242641,385.03000
84788,12/17/2013,AMZN,386.50000,391.35999,387.64999,2338181,390.64999
84788,12/18/2013,AMZN,383.10001,396.29999,395.95999,3470478,389.23001
84788,12/19/2013,AMZN,392.60001,397.29001,395.19000,2377935,394.26999
84788,12/20/2013,AMZN,395.78000,404.72000,402.20001,5011742,396.54999
84788,12/23/2013,AMZN,399.20001,405.00000,402.92001,2620200,403.69000
84788,12/24/2013,AMZN,396.37000,403.72491,399.20001,1354273,402.51999
84788,12/26/2013,AMZN,396.81000,404.51999,404.39001,1857494,401.79001
84788,12/27/2013,AMZN,396.25000,405.63000,398.07999,1974647,404.64999
84788,12/30/2013,AMZN,392.45001,399.92001,393.37000,2465731,399.41000
84788,12/31/2013,AMZN,393.79999,398.82999,398.79001,1975111,394.57999
84788,01/02/2014,AMZN,394.01999,399.35999,397.97000,2116885,398.79999
84788,01/03/2014,AMZN,396.22000,402.70999,396.44000,2183319,398.29001
84788,01/06/2014,AMZN,388.42001,397.00000,393.63000,3154654,395.85001
84788,01/07/2014,AMZN,394.29001,398.47000,398.03000,1921672,395.04001
84788,01/08/2014,AMZN,396.04001,403.00000,401.92001,2304536,398.47000
84788,01/09/2014,AMZN,398.44000,406.89001,401.01001,2071827,403.70999
84788,01/10/2014,AMZN,393.79999,403.76401,397.66000,2657404,402.53000
84788,01/13/2014,AMZN,388.45001,399.78000,390.98001,2827906,397.98001
84788,01/14/2014,AMZN,391.29001,398.63000,397.54001,2293206,392.13000
84788,01/15/2014,AMZN,392.53400,399.31000,395.87000,2645351,398.94000
84788,01/16/2014,AMZN,389.41000,399.29001,395.79999,2587386,393.67999
84788,01/17/2014,AMZN,393.66000,403.48999,399.60999,4465658,394.26001
84788,01/21/2014,AMZN,401.60001,407.79999,407.04999,3098092,403.00000
84788,01/22/2014,AMZN,402.00000,408.06000,404.54001,2024211,408.00000
84788,01/23/2014,AMZN,397.79001,406.17001,399.87000,2991435,401.00000
84788,01/24/2014,AMZN,387.26999,400.20001,387.60001,4455218,398.16000
84788,01/27/2014,AMZN,380.48999,394.10001,386.28000,3914554,390.50000
84788,01/28/2014,AMZN,387.12000,394.73999,394.42999,2901611,387.39999
84788,01/29/2014,AMZN,383.23999,392.85001,384.20001,3399294,392.16000
84788,01/30/2014,AMZN,387.70001,406.25000,403.01001,10903116,393.76999
84788,01/31/2014,AMZN,357.76001,375.45001,358.69000,16183809,371.76001
84788,02/03/2014,AMZN,340.10001,360.85001,346.14999,10292308,358.98001
84788,02/04/2014,AMZN,344.01999,353.99750,347.95001,4821177,349.59000
84788,02/05/2014,AMZN,337.73001,349.37000,346.45001,4439237,346.00000
84788,02/06/2014,AMZN,347.40302,354.82001,354.59000,3340567,347.40302
84788,02/07/2014,AMZN,352.48999,361.79999,361.07999,4347189,358.98001
84788,02/10/2014,AMZN,359.35001,365.00000,360.87000,3451093,361.60999
84788,02/11/2014,AMZN,356.25000,363.60999,361.79001,3226906,361.84201
84788,02/12/2014,AMZN,346.32001,357.75000,349.25000,6599199,356.42999
84788,02/13/2014,AMZN,346.50000,357.20001,357.20001,4181445,347.70001
84788,02/14/2014,AMZN,353.35001,359.34000,357.35001,3524570,359.34000
84788,02/18/2014,AMZN,349.45001,355.73001,353.64999,5008593,355.28000
84788,02/19/2014,AMZN,346.10001,354.54001,347.38000,4175393,352.64001
84788,02/20/2014,AMZN,344.38000,350.45999,349.79999,3496663,348.79999
84788,02/21/2014,AMZN,346.75000,354.14099,346.76001,4212216,352.44000
84788,02/24/2014,AMZN,343.29001,353.00000,351.78000,3647182,345.19000
84788,02/25/2014,AMZN,351.57999,361.07999,358.32001,3747076,353.00000
84788,02/26/2014,AMZN,357.17001,364.75000,359.79999,3622506,359.85999
84788,02/27/2014,AMZN,355.50000,360.59000,360.13000,3105442,357.22000
84788,02/28/2014,AMZN,357.08401,365.86499,362.10001,3885207,360.60001
84788,03/03/2014,AMZN,354.48001,360.95999,359.78000,2845719,358.73499
84788,03/04/2014,AMZN,362.45999,365.67999,363.89999,2706843,363.89999
84788,03/05/2014,AMZN,363.89999,372.72800,372.37000,3862706,364.13000
84788,03/06/2014,AMZN,368.89999,375.32999,372.16000,2927697,374.04999
84788,03/07/2014,AMZN,369.53101,374.98999,372.06000,2280374,374.57999
84788,03/10/2014,AMZN,367.00000,372.73001,370.53000,2107820,372.69000
84788,03/11/2014,AMZN,367.28000,372.79999,368.82001,2248019,370.98999
84788,03/12/2014,AMZN,363.60999,371.16000,370.64001,2219663,366.39999
84788,03/13/2014,AMZN,368.07999,383.10999,371.51001,6825667,376.62000
84788,03/14/2014,AMZN,371.54999,378.56799,373.73999,4402220,372.79999
84788,03/17/2014,AMZN,374.88000,378.85001,375.04001,2306971,375.72000
84788,03/18/2014,AMZN,375.00000,379.00000,378.76999,2483508,377.32001
84788,03/19/2014,AMZN,369.42001,379.00000,373.23001,2646687,378.76999
84788,03/20/2014,AMZN,366.22000,373.00000,368.97000,2558465,370.64001
84788,03/21/2014,AMZN,358.39999,372.84000,360.62000,5417935,371.00000
84788,03/24/2014,AMZN,348.60001,361.50000,351.85001,4896427,360.09000
84788,03/25/2014,AMZN,348.84000,358.97000,354.70999,4455703,354.03000
84788,03/26/2014,AMZN,343.39999,357.60001,343.41000,4120665,357.13000
84788,03/27/2014,AMZN,330.88000,343.99991,338.47000,5770511,343.14999
84788,03/28/2014,AMZN,336.07999,347.00000,338.29001,3986782,340.04999
84788,03/31/2014,AMZN,334.06000,346.29001,336.36499,4297487,342.39999
84788,04/01/2014,AMZN,338.00000,344.42999,342.98999,3605614,338.09000
84788,04/02/2014,AMZN,340.38000,348.29501,341.95999,4475523,345.98999
84788,04/03/2014,AMZN,328.45999,342.50000,333.62000,6399299,341.82001
84788,04/04/2014,AMZN,315.60999,335.44000,323.00000,12542478,335.14999
84788,04/07/2014,AMZN,313.13000,324.94000,317.76001,7077360,320.98999
84788,04/08/2014,AMZN,318.44000,328.00000,327.07001,6585583,321.88000
84788,04/09/2014,AMZN,322.50000,332.17999,331.80499,5058664,328.47000
84788,04/10/2014,AMZN,316.50000,331.00000,317.10999,6133376,330.60001
84788,04/11/2014,AMZN,309.50000,316.50000,311.73001,7293581,314.00000
84788,04/14/2014,AMZN,311.28000,320.48001,315.91000,4293532,317.67001
84788,04/15/2014,AMZN,305.50000,318.28000,316.07999,5399337,316.70001
84788,04/16/2014,AMZN,314.70999,324.00000,323.67999,4285901,321.17001
84788,04/17/2014,AMZN,319.76001,328.66000,324.91000,4300378,319.76001
84788,04/21/2014,AMZN,322.31000,331.14990,330.87000,3001198,323.97000
84788,04/22/2014,AMZN,328.94000,337.50000,329.32001,3714288,332.00000
84788,04/23/2014,AMZN,323.39001,333.13000,324.57999,3604586,333.06000
84788,04/24/2014,AMZN,322.95001,337.39999,337.14999,9293735,329.67001
84788,04/25/2014,AMZN,302.70999,316.48999,303.82999,16186737,316.25000
84788,04/28/2014,AMZN,288.00000,304.39001,296.57999,14479803,304.00000
84788,04/29/2014,AMZN,290.45001,301.84000,300.38000,6510591,296.44000
84788,04/30/2014,AMZN,298.10001,304.56000,304.13000,4115006,298.10001
84788,05/01/2014,AMZN,304.00000,310.48001,307.89001,4330167,304.13000
84788,05/02/2014,AMZN,304.31000,313.29001,308.01001,4000218,310.42001
84788,05/05/2014,AMZN,305.00000,310.23001,310.04999,2520300,306.37000
84788,05/06/2014,AMZN,297.04001,309.81000,297.38000,4682327,309.53000
84788,05/07/2014,AMZN,286.67999,296.39999,292.70999,7016937,295.56000
84788,05/08/2014,AMZN,287.23001,295.87839,288.32001,3849596,290.82001
84788,05/09/2014,AMZN,284.38000,293.67999,292.23999,4062984,290.57001
84788,05/12/2014,AMZN,294.16000,303.34000,302.85999,3739738,294.29999
84788,05/13/2014,AMZN,300.75000,305.60001,304.64001,3509937,302.60001
84788,05/14/2014,AMZN,296.66000,304.64001,297.62000,3328414,302.50000
84788,05/15/2014,AMZN,290.38000,299.20001,295.19000,4330775,298.01999
84788,05/16/2014,AMZN,291.54999,298.88000,297.70001,3637649,292.79999
84788,05/19/2014,AMZN,293.81000,299.00000,296.75500,2286313,295.76001
84788,05/20/2014,AMZN,296.75000,304.45999,301.19000,4096308,297.10001
84788,05/21/2014,AMZN,301.52011,305.95999,305.01001,3409200,302.20999
84788,05/22/2014,AMZN,303.01001,308.54001,304.91000,2666888,305.04999
84788,05/23/2014,AMZN,304.89999,312.35001,312.23999,3055997,305.45999
